Dim,Sparsity,convertMmcc,mmccConvert
1600.0,0.9,134.0650000000023,4.129999999999882
1700.0,0.1,148.42999999997846,5.069999999999709
1700.0,0.2,161.349999999984,5.3400000000001455
1700.0,0.3,151.2000000000116,3.8599999999996726
1700.0,0.4,143.17000000000553,3.8400000000001455
1700.0,0.5,172.9250000000029,4.430000000000291
1700.0,0.6,10.100000000000364,4.75
1700.0,0.6999993079584775,149.65500000001342,7.670000000000073
1700.0,0.8,156.16500000000087,5.0799999999999255
1700.0,0.9,172.75,4.539999999999964
1800.0,0.1,192.27500000000146,7.029999999999973
1800.0,0.2,193.26499999999942,6.269999999999982
1800.0,0.3,192.0199999999913,5.32000000000005
1800.0,0.4,195.49000000000527,5.909999999999968
1800.0,0.5,184.98000000001045,5.5
1800.0,0.6,11.379999999999995,5.440000000000055
1800.0,0.6999993827160493,172.0149999999994,5.559999999999945
1800.0,0.8,188.6550000000134,4.740000000000009
1800.0,0.9,197.3150000000169,5.180000000000007
1900.0,0.1,215.37499999999272,6.6899999999996
1900.0,0.2,212.2950000000274,6.8100000000004
1900.0,0.3,220.84000000001842,6.1099999999996735
1900.0,0.4,228.34500000000844,5.869999999999893
1900.0,0.5,205.98500000000058,7.170000000000073
1900.0,0.6,15.340000000000146,5.899999999999636
1900.0,0.6999994459833795,192.73499999998603,6.329999999999927
1900.0,0.8,223.2600000000166,6.930000000000291
1900.0,0.9,213.0100000000239,6.400000000000546
2000.0,0.1,227.40999999997442,7.270000000000437
2000.0,0.2,245.3350000000209,6.430000000000291
2000.0,0.3,232.5850000000064,7.350000000000364
2000.0,0.4,226.92000000000556,8.709999999999127
2000.0,0.5,233.9750000000204,7.1899999999996
2000.0,0.6,14.64000000000033,7.949999999999817
2000.0,0.6999995,244.11500000000527,6.6099999999996735
2000.0,0.8,249.11499999999063,7.470000000000255
2000.0,0.9,237.45500000001633,7.199999999999817
2100.0,0.1,305.66500000000815,7.5
2100.0,0.2,289.53499999999264,7.980000000000018
2100.0,0.3,276.5549999999348,8.420000000000073
2100.0,0.4,272.30500000002206,7.369999999999893
2100.0,0.5,266.94500000000335,6.849999999999909
2100.0,0.6,16.33999999999969,7.620000000000346
2100.0,0.6999995464852607,275.1849999999977,9.179999999999836
2100.0,0.8,281.4899999999907,7.829999999999927
2100.0,0.9,280.71500000000384,8.680000000000064
2200.0,0.1,317.7299999999814,7.650000000000091
2200.0,0.2,334.4149999999863,7.0399999999999645
2200.0,0.3,323.0650000000023,10.949999999999818
2200.0,0.4,341.30000000000285,10.389999999999874
2200.0,0.5,310.7749999999942,9.5
2200.0,0.6,16.300000000000182,8.359999999999673
2200.0,0.6999995867768595,308.9800000000105,9.670000000000073
2200.0,0.8,327.015000000014,8.920000000000073
2200.0,0.9,308.09500000001213,8.5300000000002
2300.0,0.1,382.729999999996,9.069999999948775
2300.0,0.2,391.8200000000071,9.660000000032595
2300.0,0.3,399.05999999993935,8.720000000088477
2300.0,0.4,385.01999999998947,9.85999999998603
2300.0,0.5,388.609999999986,9.139999999897556
2300.0,0.6,359.41000000003265,9.939999999944119
2300.0,0.6999996219281663,395.55999999999773,9.829999999958089
2300.0,0.8,387.65000000002334,9.650000000023283
2300.0,0.9,382.44000000000227,10.539999999920838
2400.0,0.1,397.55000000001746,10.730000000000018
2400.0,0.2,418.52999999999884,9.86999999999989
2400.0,0.3,379.8199999999997,11.659999999999854
2400.0,0.4,406.5,10.960000000000038
2400.0,0.5,392.48000000001053,10.209999999999582
2400.0,0.6,21.25,9.309999999999944
2400.0,0.6999996527777778,422.06000000001586,9.940000000000056
2400.0,0.8,371.78000000001333,9.75
2400.0,0.9,385.3400000000111,8.900000000000091
2500.0,0.1,444.5950000000012,11.049999999999272
2500.0,0.2,467.99999999999267,10.139999999999418
2500.0,0.3,447.00499999997567,10.25
2500.0,0.4,419.7949999999546,11.520000000000437
2500.0,0.5,468.37500000000733,10.849999999999454
2500.0,0.6,23.25,11.239999999999783
2500.0,0.69999968,449.345000000023,9.319999999999707
2500.0,0.8,436.1800000000368,9.75
2500.0,0.9,453.35500000000326,14.229999999999563
2600.0,0.1,490.765000000014,11.089999999999918
2600.0,0.2,486.35499999999587,10.519999999999982
2600.0,0.3,501.3699999999663,11.19999999999993
2600.0,0.4,487.95999999997736,11.169999999999963
2600.0,0.5,495.4650000000256,10.289999999999964
2600.0,0.6,20.069999999999933,10.96000000000015
2600.0,0.6999997041420118,505.9300000000076,11.379999999999995
2600.0,0.8,510.71000000002283,12.090000000000035
2600.0,0.9,531.320000000007,11.419999999999964
2700.0,0.1,574.7300000000105,10.060000000000002
2700.0,0.2,555.864999999998,12.060000000000002
2700.0,0.3,570.1199999999881,11.740000000000007
2700.0,0.4,535.1349999999948,15.670000000000002
2700.0,0.5,543.5049999999849,14.629999999999995
2700.0,0.6,24.079999999999984,11.810000000000002
2700.0,0.6999997256515775,581.4799999999957,10.230000000000018
2700.0,0.8,559.2400000000222,12.589999999999973
2700.0,0.9,587.5499999999956,12.34
2800.0,0.1,608.9349999999687,12.519999999999527
2800.0,0.2,609.1500000000233,12.260000000000215
2800.0,0.3,637.8749999999709,12.389999999999418
2800.0,0.4,604.3999999999869,15.599999999999454
2800.0,0.5,600.6500000000233,13.050000000000182
2800.0,0.6,30.590000000000142,12.85999999999967
2800.0,0.6999997448979591,597.0450000000055,12.850000000000366
2800.0,0.8,625.959999999992,13.929999999999385
2800.0,0.9,649.1699999999619,12.89000000000033
2900.0,0.1,686.3899999999994,13.079999999999929
2900.0,0.2,718.3950000000294,13.480000000000016
2900.0,0.3,694.0050000000048,14.230000000000016
2900.0,0.4,667.8649999999761,13.299999999999955
2900.0,0.5,651.0849999999991,12.460000000000036
2900.0,0.6,27.210000000000036,15.179999999999836
2900.0,0.6999997621878716,702.6349999999803,15.559999999999945
2900.0,0.8,667.495000000039,12.190000000000055
2900.0,0.9,684.4249999999884,13.929999999999836
3000.0,0.1,721.1649999999936,14.420000000000071
3000.0,0.2,735.7199999999866,14.740000000000231
3000.0,0.3,764.0599999999977,14.36999999999989
3000.0,0.4,753.680000000022,14.449999999999818
3000.0,0.5,748.2950000000128,15.180000000000293
3000.0,0.6,28.49000000000024,14.779999999999745
3000.0,0.6999997777777778,720.3050000000221,14.329999999999929
3000.0,0.8,732.9049999999988,14.25
3000.0,0.9,770.344999999994,13.960000000000036
