Dim,Sparsity,denseMatrixDotMatrix,denseMatrixDotVector,denseMatrixDotVectorFlattened,inversionTimeDense,inversionTimeDenseToSparse,inversionTimeSparse,inversionTimeSparseCSC,inversionTimeSparseToDense,inversionTimeToDenseSplit,sparseMatrixDotMatrix,sparseMatrixDotVectorWithScipySparse,sparseSubsetFI,sparseSubsetIX
1200.0,0.8,0.3807359999918845,0.0047469999990426,0.005000999997719191,0.7184069999930216,1.502429000014672,17.132068000006257,14.975514999998266,14.694260999999642,14.520877999981167,0.1742519999970682,0.00032400000009147334,0.003020999996806495,0.022868999999900552
1200.0,0.9,0.3771790000027977,0.0047309999999924895,0.0048249999999825394,1.6164470000076108,1.5213889999999992,16.459184999999707,14.512075000006009,14.538700000004606,14.530817999999273,0.06560099999978775,0.00018199998885393145,0.0022249999997256964,0.019222000000354456
1300.0,0.1,0.2515419999999722,0.000687000000198168,0.0006969999999455467,0.8922569999999723,1.8078239999999823,20.019693999999614,19.947462000000087,16.565532999999963,17.59652300000016,5.08199999999988,0.004001999999672989,0.025143000000298343,0.08935699999983626
1300.0,0.2,0.2452060000000529,0.005632000000332482,0.005723999987822026,0.8917919999998958,1.8284569999996163,19.830451000001627,19.315423000021838,20.056904999999915,17.936309000000165,3.001803999999538,0.0014030000020284206,0.008828000005451031,0.09080299999959608
1300.0,0.3,0.24469100000032995,0.0055969999998524145,0.005760000000009313,0.8917569999903208,1.8288679999968736,17.477236000006087,18.245720000006266,16.79343799999333,19.19194400002016,2.3139209999999366,0.0012390000047162175,0.008017999999992753,0.03544899999997142
1300.0,0.4,0.2460290000017267,0.005654999986290932,0.005714999977499247,1.7338559999998324,1.8268220000027209,19.52008499999647,19.01624600001378,16.51072200000635,19.94381900000008,2.2667399999918416,0.002692000009119511,0.01823099999455735,0.03490299999975832
1300.0,0.5,0.2504530000151135,0.005558999997447246,0.005732000005082227,0.885493999987375,1.8468550000106918,16.714582999999948,19.962430999992648,16.589254999998957,20.052983000000037,1.988946000026772,0.0009739999995872496,0.006499999999959982,0.03447999999980311
1300.0,0.6,0.5059820000024047,0.003369000012753532,0.003388000011909753,0.8973909999999705,2.510238999995636,19.82551800001238,17.513218999985842,19.953436999989208,18.52152300000307,0.7895870000065771,0.0007579999996778497,0.005276999989291653,0.03267099999993661
1300.0,0.6999988165680473,0.5059540000074776,0.0033050000056391573,0.003351000021211803,0.8930550000000039,2.3299909999768715,20.074494000000414,18.042221999989124,20.620767999993404,18.034977000000254,0.4549829999887152,0.0005900000001020089,0.004354000000148517,0.030064000000038508
1300.0,0.8,0.24460599999974875,0.005642000000079861,0.0057670000001053285,0.8919980000064243,1.8209560000104832,21.107480999984546,16.903174000006402,20.21933400000853,16.918064999976195,0.2181640000053449,0.00037999998312443495,0.003333000000566244,0.027250999999978376
1300.0,0.9,0.4969599999894854,0.003228999994462356,0.003454999998211861,1.9211369999975432,2.517020999977831,20.458755999999994,16.808399000001373,20.28139499999816,17.20172199999979,0.08034600000246428,0.00020699999004136768,0.0023959999962244183,0.060553999999683576
1400.0,0.1,0.6303589999997712,0.0036350000000311407,0.003757999999834283,2.16440799999964,2.8424439999998867,26.9871460000004,20.518498999999792,22.812340999999837,22.855322000000342,5.762985999999727,0.0018380000001343433,0.011132999999972526,0.04113699999925302
1400.0,0.2,0.6305300000003626,0.003120999987004325,0.0031330000201705843,1.1122809999997116,2.112423999999919,22.058185999980196,19.73335500000394,22.854519999999862,22.761662000004435,3.7584420000057435,0.0016860000032465905,0.010003999996115457,0.04144899999937479
1400.0,0.3,0.27696600000490434,0.0031259999959729608,0.0031259999959729608,1.1007080000126734,2.109563999983948,24.494313000000147,22.53167100000428,21.38584699999774,20.789936999999554,2.890050000001793,0.0014499999961117285,0.008999999990919605,0.04166900000018359
1400.0,0.4,0.6377760000177659,0.0036309999995864928,0.003781999999773689,1.1117580000000091,2.8181920000060927,21.980405000000246,24.588986000017037,19.62881100000232,22.15063600000576,2.1442410000017844,0.0013029999972786757,0.007974000001013337,0.04109200000038982
1400.0,0.5,0.6309780000001409,0.003070000006118789,0.003085000003920868,2.1271420000121,2.7941710000013704,22.481482999995933,19.781575000000892,22.77192200000081,21.538964000000306,1.518512999988161,0.0011189999931957573,0.006982000020798296,0.0402460000004794
1400.0,0.6,0.3448869999992894,0.003167999995639548,0.003186999994795769,1.1078580000030342,2.105554999987361,23.800747999994197,22.59279900000547,22.673638000007486,22.587584999999308,0.9931959999958052,0.0008749999979045242,0.005841000005602837,0.03814599999986967
1400.0,0.6999989795918368,0.2704810000141151,0.003149000000121305,0.0031759999983478338,1.1004070000199135,2.1099059999978635,22.080467000007047,22.631262000009883,20.185223000000406,21.151766999999374,1.1725049999949988,0.0006439999997382984,0.004792999999153835,0.041132000000288826
1400.0,0.8,0.6373800000001211,0.0034739999973680824,0.0037489999958779663,2.1273590000055265,2.8208450000092853,22.73261000000639,22.63727499998641,22.70272100000875,20.70311899999797,0.3935019999917131,0.0010889999975915998,0.00933000000031825,0.08296399999971983
1400.0,0.9,0.6372320000082254,0.003570999993826263,0.00374700000975281,1.0995340000081342,2.848530999996002,26.654049999997373,21.734115999999627,23.339645999978533,25.235881999999947,0.09716400000615977,0.0005750000000261932,0.006477999981143512,0.07088399999975081
1500.0,0.1,0.3334249999998065,0.0009110000000873695,0.0009179999997286359,1.3649580000001151,2.283140999999887,24.471896000000008,25.88096599999972,29.23902100000032,27.937995000000228,6.871124999999665,0.005325000000084401,0.038035999999920016,0.04788800000005722
1500.0,0.2,0.3294469999964349,0.0035619999980553985,0.0036969999928260218,1.3621209999982966,2.2899850000103465,28.622937000007372,25.93389699999989,25.827533999996376,27.9590589999998,4.996205000003102,0.0046790000051259995,0.028999999980442226,0.04796299999998155
1500.0,0.3,0.3288079999911133,0.00358099999721162,0.0036139999865554273,1.3629519999958577,2.286826999999904,28.47730900000897,25.77563799999189,26.53185199998552,26.15777399999206,3.565930999990087,0.001648000004934147,0.010073000012198465,0.04815200000030018
1500.0,0.4,0.3290410000045085,0.0035340000031283125,0.003620999999839114,1.3622639999957755,2.2851500000106166,29.04298199998448,26.92888900000253,25.79886499999975,25.824513000000486,3.1558200000145007,0.0035670000070240353,0.022750000000087308,0.12175000000024735
1500.0,0.5,0.3246460000082152,0.00312099999973725,0.00368400001025293,1.3527279999980235,2.282288000016706,28.947518000000855,25.38121399999364,25.879140999983072,25.51554099999976,1.8629740000033053,0.001239999999597785,0.007882999998400921,0.0465939999994589
1500.0,0.6,0.3338319999993473,0.003645999997388572,0.003670999999485503,1.355665000010049,2.2893699999840464,26.063141000000535,25.47533300000032,25.52791000000434,27.541224999999947,2.0216179999988526,0.001021999996737577,0.006592000000637199,0.044143000000076434
1500.0,0.6999991111111111,0.3341450000007171,0.003687999999783642,0.0037280000105965883,1.3623749999969732,2.292482000004384,28.694797999999537,26.58697200000461,29.282150999992155,25.945708999992352,0.6984079999965616,0.000733000022592023,0.005337999999937892,0.04084599999987404
1500.0,0.8,0.783754999996745,0.003044000000045344,0.0042799999937415106,2.3969310000002224,3.1490469999998822,26.591539000000008,26.608086000000185,25.947670000000468,25.94392799999969,0.33423300000140443,0.0005320000054780394,0.0040820000003805035,0.03674799999953393
1500.0,0.9,0.7903550000000905,0.004079000000274391,0.004325000001699664,2.397433000000092,3.1493209999998726,27.459251999999648,26.45311999999103,26.640586999999872,29.18188799999189,0.1163959999976214,0.0002629999944474548,0.0027730000001611192,0.03138200000012148
1600.0,0.1,0.954971000000114,0.004611999999724503,0.005053000000771135,1.685077000000092,2.950438999999278,25.82431200000065,29.0496119999998,35.566391000000294,27.228272000000292,7.154795999999807,0.006005000000186556,0.03603000000020984,0.1396230000000287
1600.0,0.2,0.4111429999993561,0.0041110000001936,0.004203999999845109,1.6861719999997151,2.302494000000479,32.94942100001208,30.955149999994322,32.88558299999568,32.32784199999878,5.681049000006169,0.002141999997547828,0.012624000000869271,0.055533999999170185
1600.0,0.3,0.4116030000004685,0.004098999983398244,0.0041119999950751645,1.6752509999932954,2.290710000001127,33.913454000023194,32.37079600000288,32.32457899999281,29.07492900000034,4.3490290000045215,0.0018630000004122849,0.011355000024195759,0.05473499999970954
1600.0,0.4,0.4113050000014482,0.0040660000004209,0.00415900000007241,1.6618639999942388,2.296163999999408,32.49855200000002,30.913779000009534,32.894507999997586,31.275825000004268,3.2188999999998487,0.00159200000052806,0.009874999988824127,0.054347999999663436
1600.0,0.5,0.4096869999921182,0.0040169999992940575,0.0040849999932106576,1.6724480000002586,2.290710000001127,29.994799000000054,32.2301500000176,29.54155399999581,32.34823099999994,2.4468409999972205,0.0013570000000981965,0.008718000026419759,0.053034000000479864
1600.0,0.6,0.9409290000039618,0.004489999992074445,0.0040750000007392356,2.2993679999781307,3.4500349999871105,32.69724499998847,31.855928000004496,30.041194000000356,32.331124999996966,1.485536999985925,0.0011729999969247724,0.0072170000057667485,0.129877000000306
1600.0,0.69999921875,0.9384129999962172,0.003937999999834574,0.004027999995741993,2.334996999998112,3.460067000007257,29.889553999999407,30.59333799999968,32.370790999993915,30.76316900001257,0.9896450000005644,0.0020749999966938053,0.014953000005334616,0.04653000000052998
1600.0,0.8,0.4107860000003711,0.004140000000006694,0.0041379999893251815,1.6780140000000756,2.2983649999996487,32.74906699999701,33.095784999983145,29.994647999992594,31.802251000000982,0.3985340000072029,0.0005809999856865036,0.004378999990876764,0.08872399999927437
1600.0,0.9,0.9415469999948982,0.004005000009783544,0.004878999985521659,2.678213000006508,3.4454670000122865,31.37568700000065,29.68586599998525,32.18097300000045,33.10251400000016,0.13792900000044028,0.00032900000223889947,0.0030929999993531965,0.035711999999875836
1700.0,0.1,1.143235999999888,0.005101999999169493,0.005407999999079038,1.9037219999991064,3.275918999999704,37.19080499999836,36.59798499999852,36.19609399999899,37.12944900000002,8.626048999998602,0.006800999999541091,0.04034600000159117,0.15584299999864015
1700.0,0.2,1.1258709999965504,0.00496700000076089,0.0052720000003319,1.8988679999893063,3.253435999999056,34.1719860000012,34.61787000000004,34.89507500000764,38.021659,6.8132540000078725,0.0023959999962244183,0.014050999976461752,0.062334000000191736
1700.0,0.3,1.1344010000029812,0.004161000004387461,0.004569999990053475,2.9178100000008267,3.7208660000032983,36.13741699999992,39.29857300000003,36.50648399999773,38.406004999997094,5.244474999999512,0.0020840000070165843,0.01248999999370426,0.062497000000803375
1700.0,0.4,0.4813149999990856,0.004541000002063811,0.0054059999820310605,1.9103719999984603,2.3825809999998455,37.04074799999944,37.62394599999243,33.73144400000456,38.32042999999976,3.8743140000151466,0.001787000015610829,0.011155999993206931,0.061983999998119536
1700.0,0.5,0.4783709999755956,0.0046199999924283475,0.004501999996136874,1.86983299998974,2.321118000007118,38.02169500000309,36.14921099999992,36.22075800001039,37.33475600000021,2.716934999989462,0.0015509999939240515,0.009724999996251428,0.15431600000010806
1700.0,0.6,1.0041049999999814,0.004586000000927015,0.00449299999854702,1.8993890000001559,2.3926449999999018,37.97549599999911,35.913815000007155,35.35350700002164,36.022987000000285,1.7763260000065202,0.0012759999954141676,0.008061000000452623,0.057539000001270324
1700.0,0.6999993079584775,0.4810489999945276,0.004514000000199303,0.011138000001665205,2.639725000000908,2.3708299999998417,38.20374100000026,36.30911400000332,38.53185100000701,33.716950000001816,1.0339700000040466,0.0009770000033313408,0.0066229999938514075,0.13743299999987355
1700.0,0.8,1.1334860000060871,0.0051979999989271155,0.005242999992333353,1.8999119999998584,2.63257600000361,35.227742999995826,36.31822899999679,36.75431499999832,37.73741699999664,0.5319029999955092,0.0015830000002097222,0.012251000007381664,0.12359099999957834
1700.0,0.9,0.4846589999997377,0.00448800000049232,0.0045879999961471185,1.9017220000096131,2.4026539999995293,39.418122000002775,41.02906799999983,37.30504999999539,37.24293800001033,0.16366299999936018,0.0008190000007743947,0.008012999998754822,0.10685099999864177
1800.0,0.1,1.340754000000743,0.0015110000003915047,0.011532000000443077,2.012617999998838,3.3582009999990987,37.002360999998935,41.889398999999685,36.86647699999958,43.540406000000075,11.18267200000082,0.003118999999060179,0.017056000000593485,0.07004299999971407
1800.0,0.2,1.3249179999984335,0.005725999999413034,0.00607899998431094,2.022039000003133,3.6641299999901085,43.688082999999104,40.680174999986775,42.38790400000289,42.149741999999605,8.091877999991993,0.0027289999998174608,0.015457999994396232,0.07044599999971979
1800.0,0.3,0.5753550000008545,0.005100999998830957,0.005239999998593703,2.00762399999985,2.521338000000469,45.855793999988244,43.37906600002316,43.39733900001738,42.21785799999998,6.2466349999995145,0.002393000002484769,0.013850999966962265,0.0701710000012099
1800.0,0.4,1.3408950000011828,0.0058600000047590575,0.006049999996321276,1.994058999989648,3.775309999997262,42.34690999999293,42.44534200000089,42.813038000000226,43.241723000013735,4.642791999998735,0.002027999988058582,0.012119999999413269,0.06987500000104774
1800.0,0.5,0.5783040000005712,0.0051260000036563716,0.005280999999740743,2.045523000000685,2.575566000014078,45.31102800001099,38.14066500000081,42.10581000000093,36.77168299999903,3.2335130000010395,0.0017020000086631626,0.01041099999929429,0.06807500000104483
1800.0,0.6,0.5763160000060452,0.0049700000090524546,0.005198999977437779,2.080077999999048,2.5165830000041747,44.99629700000514,40.39913399999932,41.889323999988854,41.70422200000029,2.1091229999728967,0.0013820000021951273,0.008745999992243014,0.0643130000007659
1800.0,0.6999993827160493,0.5755109999881824,0.005051999993156643,0.005181000014999881,2.560486000002129,2.5771850000019185,41.262950000003904,43.4259730000049,40.65252800000053,43.461719999992056,1.2303500000125496,0.0011119999981019646,0.0071699999971315265,0.15428500000234635
1800.0,0.8,0.5762850000028266,0.005062999998699525,0.005209999999351568,2.1524069999995845,2.5044529999995566,44.190187999993206,41.6609679999965,43.92513300000064,40.923754999996156,0.5774170000076992,0.0007430000005115289,0.00538800000140327,0.053920000000289285
1800.0,0.9,1.3391320000009728,0.005675000007613562,0.005919000002904795,2.2745749999885447,3.946865999998408,44.58880500000669,43.86657500000729,41.866491000022506,42.94654900000023,0.19038499999987835,0.00036800000816583633,0.003370000000359141,0.04615899999953399
1900.0,0.1,1.5750840000000608,0.006429000000935048,0.006696999998894171,3.6075270000001183,4.4674379999996745,50.84050000000025,51.59095000000161,48.29772500000036,48.432704000000754,12.976129000000586,0.0034839999989344506,0.018976999999722462,0.07779200000004494
1900.0,0.2,0.6565969999992376,0.005578999998760993,0.005685000010998921,2.2092639999900707,2.818412000007811,51.4256489999825,50.691571999981534,48.03187999999501,49.40162599999894,9.544250000006286,0.002984999999171123,0.01719600000069477,0.07813700000042445
1900.0,0.3,0.6670909999957075,0.0057290000113425785,0.0057180000003427284,2.189980999999534,2.8100610000255983,48.700551999994794,48.58339499999421,47.850525999994716,48.06905300000108,7.354214000020875,0.002673000009963289,0.0153809999992518,0.0790740000011283
1900.0,0.4,1.5888799999956973,0.0063740000186953685,0.006752000001142733,2.201805000000604,3.9385099999926743,52.41031099999964,47.465409000025815,49.7284559999971,45.813861000002355,5.471458000014536,0.005701000016415493,0.03430099999241065,0.07890499999848544
1900.0,0.5,0.6665740000007645,0.005757999984780327,0.00581099998089485,2.225660000010976,2.802028000000064,52.04662500000086,45.76455700000042,48.02204500001972,48.13662499998463,3.84546500002034,0.0018949999939650297,0.011531000000104541,0.07642999999916356
1900.0,0.6,0.6771539999754168,0.00640199999907054,0.0057290000113425785,2.170427999997628,2.7790039999817964,50.04557999999997,48.247647000011064,50.90970000000015,48.16443399999116,2.4891999999999825,0.0015330000023823231,0.009636000000682543,0.07234400000197637
1900.0,0.6999994459833795,0.669318000000203,0.005714000000807573,0.005843000006279908,2.210713000007672,2.7820330000104154,53.201819999998406,48.65377099999751,48.69045000000007,49.2150660000043,1.447239000000991,0.0012369999894872306,0.007788999995682388,0.0675279999995837
1900.0,0.8,1.4957740000099875,0.006330000000161817,0.005662000010488555,2.170367000000624,2.807262999995146,50.61432900000364,51.59198500000639,51.63782200001879,45.07518299999357,0.6815620000124909,0.0008040000102482736,0.005766000002040528,0.06039499999860709
1900.0,0.9,0.6689740000001619,0.005709999997634441,0.0057489999999234,2.2009900000120983,2.7485900000010592,52.80731699999888,52.71222400001716,49.41493300000002,52.153489000000256,0.22021699999459088,0.00040499999886378646,0.0036100000143051147,0.0516170000009879
2000.0,0.1,0.7707999999984168,0.006486000002041692,0.006336999998893589,2.339555000002292,2.9962250000025965,55.32797799999935,58.44154700000036,53.48970399999962,56.652460999997864,13.997870999999574,0.003799999998591375,0.02080399999977089,0.0859889999992447
2000.0,0.2,1.822595999999976,0.006724000006215647,0.007418000008328819,2.401734999992186,3.9584719999984372,53.86912000000302,56.423353000000134,55.21830799998133,53.125583999999435,11.138864999998988,0.008442999998806044,0.0484569999971427,0.08638500000051863
2000.0,0.3,0.7729469999903813,0.006311000004643574,0.00631900000735186,2.3392800000001444,2.9889010000042617,56.26162899999872,55.4998429999996,56.38534800001071,55.91530899999998,8.592361999999412,0.0029349999967962503,0.01664800001890399,0.18176500000117807
2000.0,0.4,1.0458769999986544,0.006176999988383614,0.006530999991809949,2.373660999990534,3.023180999996838,58.79691799997818,56.30808400000387,56.47999300000083,58.630216999998076,6.3906710000010225,0.002507999999579625,0.014541000011377038,0.08678499999950873
2000.0,0.5,1.6055519999936223,0.006919999999809079,0.007227000009152106,2.400785000005272,3.8611020000007565,60.10234399998443,56.8073430000004,55.85707100000582,54.58311799999865,4.530112000000372,0.002091000002110377,0.012598999999681835,0.08529299999827344
2000.0,0.6,1.0632150000019465,0.006245000011404045,0.006410000001778826,2.4000970000051893,2.9944159999995463,56.88952400000017,55.654704999999005,55.218031999989755,55.338577999995316,2.9258369999879505,0.0016980000073090196,0.010622000001603736,0.20467900000039665
2000.0,0.6999995,1.2109959999797866,0.006347000002278946,0.006378999998560175,2.334077999999863,3.0220029999909457,60.195459999988095,57.84426499999972,54.156033999999636,56.51606500000344,1.6901999999972757,0.00128900000709109,0.008407999999690219,0.07426900000064053
2000.0,0.8,0.7730630000005476,0.006246999997529201,0.006326000002445653,2.3550279999999475,3.008939999999712,56.86766700000044,56.86908700002823,56.8522229999944,57.7213100000081,0.8017410000029486,0.0009879999997792763,0.006392000010237098,0.06718499999806228
2000.0,0.9,0.7736180000065359,0.006240000000616419,0.0073180000035790735,2.3325870000007853,3.093815000000177,63.57021000000168,57.70835000000079,54.590510999998514,57.81223600001249,0.2531359999993583,0.0004480000061448664,0.003939999995054677,0.15177799999946728
2100.0,0.1,2.1448679999994056,0.005895999998756452,0.008057999999437016,2.5998149999977613,4.653403000000253,65.23309200000222,65.89014899999893,65.38538400000107,62.00124499999946,16.176859999999582,0.004194999997707782,0.022699000001011882,0.09457199999815202
2100.0,0.2,0.9554739999875892,0.007293000002391635,0.007986999989952892,2.9851390000112588,5.369006000000808,67.12959099998989,64.28368500000215,62.6083890000009,66.33409000000029,12.870809000000007,0.0036860000109300017,0.02055800000380259,0.09568399999989197
2100.0,0.3,0.9099330000171904,0.006838000001152977,0.006932000000233529,2.598643999997876,3.3324739999952726,66.7643829999979,62.76536700001452,61.88115299999481,66.14766500000042,9.952280000001338,0.0032869999995455146,0.018102999980328605,0.09609299999647193
2100.0,0.4,1.6299770000005085,0.006853999999293592,0.007012000001850538,2.6003339999879245,3.3342280000033497,66.63231399998767,60.955340999993496,65.40066600000137,65.24348000000464,7.422111000021688,0.0027730000001611192,0.015870999995968305,0.09566300000005867
2100.0,0.5,0.9120619999994232,0.006928000002517365,0.0069890000013401715,2.8291709999975865,3.340216000011424,67.29800500000056,63.364708000000974,65.31360600001061,62.84135199999945,5.278592999995453,0.002301000000443309,0.013602000006358141,0.24081200000000536
2100.0,0.6,2.1382560000020017,0.007667999998375308,0.008088999980827793,2.5953169999993406,4.1053200000023935,67.32523099999526,68.13081299999612,65.476462000006,65.59037199999875,3.4247860000177752,0.001999999996769475,0.011535999998159241,0.08898299999782466
2100.0,0.6999995464852607,1.450513999996474,0.0068149999970046355,0.007069999999657739,2.599486999999499,3.336380999997345,68.32229900000675,66.93014000000039,65.0556729999953,63.45659300000989,1.9636089999985409,0.0014500000106636435,0.009015999996336177,0.0827320000025793
2100.0,0.8,0.9118390000003274,0.0068559999926947075,0.007073999997373903,2.600425999997242,3.334826999998768,66.2261679999974,62.70171499999925,65.6918509999814,63.12304099999892,0.9305590000003576,0.0010379999876022339,0.006737999996403232,0.07503200000428477
2100.0,0.9,1.110090999995009,0.006769999978132546,0.006959000020287931,2.831942999997409,3.3343600000007427,67.59325800000079,66.49379399997997,64.23667499999283,65.65398099999948,0.29100399999879306,0.0005310000015015248,0.004050999996252358,0.06439500000124099
2200.0,0.1,2.4513860000006398,0.006304999998974381,0.008699000001797684,2.823738999999477,3.789143999998487,80.30960599999891,74.53352499999892,73.07324000000153,73.73379600000044,18.608809000001198,0.0045780000000377186,0.025096000001212808,0.10441999999966356
2200.0,0.2,1.0357220000005327,0.007466999988537281,0.007546999986516313,2.8200179999985266,3.568541999993613,71.36562300000149,71.18201599999884,71.12764099999912,72.39195600000676,14.798569000005955,0.004140000004554167,0.022403999988455325,0.10557100000005447
2200.0,0.3,2.4646109999994223,0.008287000004202126,0.008709000001545064,2.8206569999965723,3.851710999999341,74.11650800000643,70.9637619999994,73.80165199999828,74.21744000000034,11.433070999999472,0.0035840000018652063,0.019887000002199784,0.10567299999820534
2200.0,0.4,1.0722999999998135,0.007504000001063105,0.007591000001411884,2.8187900000011723,3.5683310000022166,74.82589999999618,72.40271999999824,73.49316000001272,72.61909699998796,8.563624000002164,0.007892000001447741,0.044861000002129,0.2671670000017912
2200.0,0.5,2.0403059999953257,0.00738900000214926,0.008568999997805804,2.822244999999384,3.568989999999758,73.04932600000029,71.2914009999986,74.51192099999753,74.53517099999591,6.066904999985128,0.0025270000041928147,0.014714999997522682,0.10311299999739276
2200.0,0.6,1.0361339999944903,0.00760900000022957,0.0075849999993806705,2.8217439999971248,3.5706989999998773,72.70561999999336,74.3151549999893,74.67373099999895,69.9594999999972,3.9711609999976654,0.002039999992121011,0.012259999999514548,0.09790400000201772
2200.0,0.6999995867768595,2.463384999995469,0.007516999998188113,0.008645000008982606,2.817656999999599,3.622580999988713,74.38265400000091,73.07987499999581,69.26297900000645,75.62335600000007,2.2882429999881424,0.0015310000017052516,0.009896999996271916,0.18579700000191224
2200.0,0.8,2.338143000000855,0.0074480000002949956,0.007656999998289394,2.821739000006346,3.571169999999256,74.27471199999854,69.70273099999758,73.78098500000122,71.7936800000025,1.0730010000115726,0.0010929999989457428,0.0072419999924022704,0.08289099999819882
2200.0,0.9,1.0345909999996366,0.0074499999900581315,0.007546000008005649,2.821570999993128,3.571340999998938,76.87747999999557,72.84986299999946,72.73566199999186,74.92825699999958,0.3332139999838546,0.0005530000053113326,0.00435600004857406,0.07087600000159
2300.0,0.1,2.8158279999988736,0.009113000000070315,0.009437999997317092,3.043627999999444,4.8390919999983435,81.21694200000275,78.06859199999963,87.06833800000095,78.00192500000048,21.25600100000156,0.005023000001528999,0.0270009999985632,0.11444599999958882
2300.0,0.2,2.8171279999951366,0.00934899999992922,0.009557999990647659,3.0430880000058096,4.420329000000493,83.30488100000365,79.44627500000206,80.48389400000451,78.77525799999785,16.906999999991967,0.004532999999355525,0.024228999987826686,0.11607800000274435
2300.0,0.3,2.02651200001128,0.008285999996587634,0.008373000018764287,3.0442079999920684,3.804314000008162,82.27649300001212,84.32484699999986,83.42328499999714,81.19065799999224,13.05198499999824,0.0039530000067316,0.021453000023029745,0.11559199999828705
2300.0,0.4,2.333527000002505,0.00811999999859836,0.00842700000066543,3.0452450000011595,3.851894999999786,81.0308270000023,80.97333100000105,81.08829900001001,81.1873919999998,9.74420299999474,0.003400999994482845,0.018621999999595573,0.11519500000213155
2300.0,0.5,2.6161429999920074,0.008474999980535358,0.009342999997898005,3.055376999996952,4.3965039999748114,79.57412599999225,78.8094549999987,79.95933700000023,81.38647999999739,6.930779000016629,0.002869000018108636,0.015928000007988885,0.11384000000180095
2300.0,0.6,1.6623629999958212,0.008157000000210246,0.008390000002691522,3.0472299999964885,3.8052889999962654,86.71247399999994,81.098988999991,80.72608300000137,82.87711099999797,4.5830300000015995,0.002234999992651865,0.013235999998869373,0.10814600000230712
2300.0,0.6999996219281663,2.794554000000062,0.008268000005045906,0.009468000000197208,3.0446380000066715,4.3420310000074105,82.63380700000198,80.45034500000111,82.67461600000024,82.47904500000004,2.646152000001166,0.0017189999925903974,0.01065000001108274,0.1900250000035157
2300.0,0.8,2.8155249999981606,0.009125000000494763,0.009424000018043444,3.043928999992204,5.34603299999435,82.94447700000093,82.36092199999985,85.47754399999758,84.59291400000075,1.2298280000104571,0.0011900000099558385,0.007794000004651025,0.09064500000022237
2300.0,0.9,2.7932099999998172,0.009345999998913612,0.009434999999939464,3.044321000001218,4.3336060000001435,89.35892199999945,80.61613199999556,83.91354200000205,86.16422500000044,0.3744389999774285,0.0006339999999909196,0.004694000002928078,0.07824100000289036
2400.0,0.1,1.9225289999994857,0.010062000001198612,0.010172000002057755,3.3318059999983234,5.813159999997879,94.76423000000068,95.00958000000172,91.15017100000117,97.9644819999994,24.17783000000054,0.0053909999987809,0.02966899999955785,0.1314779999993334
2400.0,0.2,3.1583819999978004,0.010054999998828862,0.010346000010031277,3.332274000000325,5.740343999990728,94.68387300000177,90.08673900000211,89.46274800000174,94.94353299999784,19.19854700000724,0.004941999999573454,0.02634000000034576,0.12680099999852246
2400.0,0.3,2.4389309999969555,0.008856000000378117,0.009118000001762994,3.3322470000020985,4.3536310000017675,96.2193210000114,91.58296999999949,91.30144599999771,93.30579500000022,14.82371900000726,0.0043900000164285285,0.023249999998370185,0.12605900000198744
2400.0,0.4,2.4261589999950957,0.00889699999243021,0.009122000003117137,3.332101000007242,4.6202159999993455,92.79959800000142,90.94969500000298,87.7278740000038,92.8620669999982,11.075862999998208,0.003756000005523674,0.02017600000544917,0.124813999998878
2400.0,0.5,3.157818000003317,0.010055999999167398,0.010281999999278923,3.333559000002424,4.647016000002624,91.82732800001396,90.39642800000729,88.30326200000125,87.34786600000004,7.879765999998199,0.0030970000079832967,0.01719099999172613,0.12270899999930407
2400.0,0.6,3.155641999997897,0.009008000000903849,0.010250999999698251,3.3314189999982773,5.399429999990388,97.22063500000513,90.22733599999628,89.51182100000004,88.8481000000029,5.236739000003581,0.002428999985568225,0.01421000002301298,0.11743799999749173
2400.0,0.6999996527777778,3.1580360000079963,0.004381999999168329,0.010372999997343868,3.3331900000048336,4.745464999999967,91.62241700000229,94.28146900000866,88.99909199999821,91.36354899998696,3.0344420000001264,0.0018260000215377656,0.01136800000676885,0.10897599999952944
2400.0,0.8,3.158950000011828,0.010245000001305016,0.010328000003937632,3.3326079999969807,4.397604999998293,96.43497299999581,89.88725300000078,89.91275400000086,89.94933899999887,1.406353999991552,0.0013129999861121178,0.00836499998695217,0.09885799999756273
2400.0,0.9,3.1595180000003893,0.010016999993240459,0.010538000002270564,3.331881000020076,5.711101000000781,96.3870670000033,94.22668300000078,96.5921260000032,91.12902100000065,0.4304160000028787,0.0006649999995715916,0.0049589999980526045,0.08511099999668659
2500.0,0.1,1.7917670000024373,0.010937999999441672,0.011314000003039835,3.554374999999709,6.2900730000037575,102.94871899999998,106.05263600000036,102.88477300000523,102.75034299999969,27.260328999997,0.0059350000010454105,0.031302000003051944,0.13584999999875436
2500.0,0.2,3.582843999989564,0.009911000001011416,0.011045999999623746,3.5528440000198325,6.815525999998499,102.70644899999023,104.16130599999451,102.86383799999749,100.42465699999592,21.695915999996945,0.0053550000011455285,0.0282100000185892,0.13753300000098534
2500.0,0.3,3.565889999998036,0.010784999991301449,0.011067000014008954,3.5542439999990165,7.705057000013768,103.25647200000822,100.42638000000444,104.56866900000023,104.92245000001276,16.76789600000484,0.0047799999883864075,0.025178999996569473,0.13734900000417838
